fecha,dia_semana_num,pandemia,mes,horario_verano,hora,temperatura,precipitacion,humedad,velocidadviento,nubosidad,demanda
07/08/2022,7,0,8,1,3,87,0.02,59.3,4.3,22.9,1980.269356
07/08/2022,7,0,8,1,4,91,0.07,59.3,4.9,26.4,1899.301146
07/08/2022,7,0,8,1,5,89,0,60.4,6,20.7,1879.533716
07/08/2022,7,0,8,1,6,88,0,56.1,4,19.1,1848.794938
07/08/2022,7,0,8,1,7,87,0,48.8,3.7,11.1,1795.589995
07/08/2022,7,0,8,1,8,88,0,41.1,5.8,31.7,1821.241447
07/08/2022,7,0,8,1,9,89,0,34.7,5.4,79.7,1909.470756
07/08/2022,7,0,8,1,10,92,0,31.6,3.5,99.6,1994.743902
07/08/2022,7,0,8,1,11,96,0,29.7,3.8,95.7,2108.445343
07/08/2022,7,0,8,1,12,96,0,26.9,4.5,71.6,2178.110318
07/08/2022,7,0,8,1,13,97,0,26.9,4.5,34.2,2300.350219
07/08/2022,7,0,8,1,14,100,0,29.6,4.8,23.5,2401.722871
07/08/2022,7,0,8,1,15,104,0,33.3,6.5,32.1,2460.701425
07/08/2022,7,0,8,1,16,105,0,37.4,8,26.2,2489.430893
07/08/2022,7,0,8,1,17,105,0,43.6,8.2,24,2506.252534
07/08/2022,7,0,8,1,18,104,0,46,7,50.1,2497.583543
07/08/2022,7,0,8,1,19,102,0,43.6,5.8,82.8,2452.232383
07/08/2022,7,0,8,1,20,98,0,43.3,5.3,97.7,2399.075231
07/08/2022,7,0,8,1,21,95,0,44.2,4,100,2430.377108
07/08/2022,7,0,8,1,22,93,0,47.7,2.9,100,2375.866972
07/08/2022,7,0,8,1,23,92,0,62.4,3.5,100,2272.870417
07/08/2022,7,0,8,1,24,91,0,75.7,3,100,2150.048756
07/08/2022,1,0,8,1,1,90,0,79.5,2.7,100,2037.118409
08/08/2022,1,0,8,1,2,88,0,79.1,3,99.6,1951.186453
08/08/2022,1,0,8,1,3,84,0,76.3,3.4,93.7,1885.515778
08/08/2022,1,0,8,1,4,84,0,76.7,4.4,81.5,1841.39205
08/08/2022,1,0,8,1,5,83,0,70.7,3.8,60.3,1826.208169
08/08/2022,1,0,8,1,6,83,0,57.6,2.4,34.5,1845.661536
08/08/2022,1,0,8,1,7,84,0,46.7,2.2,27.2,1912.229926
08/08/2022,1,0,8,1,8,85,0,41.1,2.6,49.6,2088.681958
08/08/2022,1,0,8,1,9,89,0,39.7,3.9,84,2250.909635
08/08/2022,1,0,8,1,10,92,0,38,5.8,100,2399.144172
08/08/2022,1,0,8,1,11,95,0,37.3,4.8,100,2555.429871
08/08/2022,1,0,8,1,12,99,0,36,5.2,96.1,2690.927213
08/08/2022,1,0,8,1,13,99,0,32.4,5,90,2785.299885
08/08/2022,1,0,8,1,14,101,0,32.4,4.7,93.4,2859.430935
08/08/2022,1,0,8,1,15,102,0,45.5,9.7,99.4,2916.014112
08/08/2022,1,0,8,1,16,104,0,63.5,7.7,100,2954.065169
08/08/2022,1,0,8,1,17,103,0.48,69.7,3.6,99.3,2939.475236
08/08/2022,1,0,8,1,18,102,0.05,74,2.1,97.9,2873.625833
08/08/2022,1,0,8,1,19,102,0.2,70,0.7,80.6,2776.823938
08/08/2022,1,0,8,1,20,94,0.04,67.9,2.3,47.5,2643.036376
08/08/2022,1,0,8,1,21,86,0,72,3.2,40.2,2659.249302
08/08/2022,1,0,8,1,22,81,0,79.4,2.2,68.6,2602.835168
08/08/2022,1,0,8,1,23,85,0,79.4,1.8,93.9,2489.095148
08/08/2022,1,0,8,1,24,84,0,73.7,2.2,100,2354.888975
08/08/2022,2,0,8,1,1,84,0,72.4,1.1,100,2228.157533
09/08/2022,2,0,8,1,2,82,0,71.4,1,80.3,2125.34801
09/08/2022,2,0,8,1,3,83,0,64.4,1.6,41.1,2048.242513
09/08/2022,2,0,8,1,4,83,0,58.8,1.6,21.3,1998.591114
09/08/2022,2,0,8,1,5,83,0,56.8,0.2,17.4,1962.222019
09/08/2022,2,0,8,1,6,83,0,51,1.6,13.6,1938.942805
09/08/2022,2,0,8,1,7,85,0,42.8,3.6,12,1947.710659
09/08/2022,2,0,8,1,8,87,0,34.5,4.4,18,2111.325129
09/08/2022,2,0,8,1,9,90,0,29.4,2.9,36.1,2285.491726
09/08/2022,2,0,8,1,10,94,0,27,2.5,57.5,2438.695181
09/08/2022,2,0,8,1,11,97,0,23.8,2.9,82.6,2571.569672
09/08/2022,2,0,8,1,12,101,0,28.9,3.4,98.4,2705.493591
09/08/2022,2,0,8,1,13,102,0,34.4,6.3,99.7,2802.869017
09/08/2022,2,0,8,1,14,104,0,35.8,7.3,81.9,2883.164905
09/08/2022,2,0,8,1,15,105,0.36,36.7,5.7,44.4,2940.202597
09/08/2022,2,0,8,1,16,105,0,44.5,2.9,18.3,2990.170058
09/08/2022,2,0,8,1,17,106,0,47.9,2.9,10,2972.487297
09/08/2022,2,0,8,1,18,94,0,46.1,4.2,10.8,2813.449201
09/08/2022,2,0,8,1,19,97,0,45.5,4.4,12.6,2734.142576
09/08/2022,2,0,8,1,20,92,0,45.7,4.3,9.5,2704.818504
09/08/2022,2,0,8,1,21,90,0,45.5,4.2,5.8,2748.060552
09/08/2022,2,0,8,1,22,87,0,45.6,3.7,2.3,2684.837074
09/08/2022,2,0,8,1,23,87,0,46.1,2.3,2.4,2563.081462
09/08/2022,2,0,8,1,24,86,0,48.4,2.6,6.1,2429.626371
09/08/2022,3,0,8,1,1,86,0,62.3,3.8,6.3,2301.41522
10/08/2022,3,0,8,1,2,86,0,69.5,1.9,2.7,2212.368232
10/08/2022,3,0,8,1,3,87,0,65.2,2.5,0.4,2143.796071
10/08/2022,3,0,8,1,4,89,0,64.2,3.7,0,2081.542746
10/08/2022,3,0,8,1,5,87,0,63.9,2.4,0,2028.370662
10/08/2022,3,0,8,1,6,86,0,60.9,0.8,0.7,2005.718046
10/08/2022,3,0,8,1,7,86,0,52.1,0.8,3.4,2019.718549
10/08/2022,3,0,8,1,8,88,0,45.6,1.8,10.2,2178.667902
10/08/2022,3,0,8,1,9,90,0,39.1,2.9,17.4,2355.332198
10/08/2022,3,0,8,1,10,93,0,35.1,4.3,21.9,2505.276202
10/08/2022,3,0,8,1,11,97,0,33.1,5.2,25.4,2646.438422
10/08/2022,3,0,8,1,12,99,0,31.1,4.3,35.1,2775.443518
10/08/2022,3,0,8,1,13,103,0,26.3,2.9,53.5,2867.63566
10/08/2022,3,0,8,1,14,104,0,23,2.6,69.9,2954.061058
10/08/2022,3,0,8,1,15,105,0,25.6,3.2,75.4,3010.523756
10/08/2022,3,0,8,1,16,107,0,30.9,4.4,55.8,3043.019013
10/08/2022,3,0,8,1,17,106,0,36.2,3.8,24.4,3042.700024
10/08/2022,3,0,8,1,18,106,0,38,5,21.8,2985.807755
10/08/2022,3,0,8,1,19,106,0,37.9,5,31.3,2818.924102
10/08/2022,3,0,8,1,20,99,0,38.7,4,26.4,2704.64362
10/08/2022,3,0,8,1,21,96,0,43.9,2.7,21.4,2767.45627
10/08/2022,3,0,8,1,22,97,0,51.7,1.8,13.7,2716.208999
10/08/2022,3,0,8,1,23,96,0,54.5,1.9,19.8,2584.350839
10/08/2022,3,0,8,1,24,94,0,57.8,3.1,52,2455.534425
10/08/2022,4,0,8,1,1,91,0,60.7,3.2,81.4,2350.147234
11/08/2022,4,0,8,1,2,89,0,62.2,3.5,95,2249.799579
11/08/2022,4,0,8,1,3,90,0,63.3,3,99.3,2160.222689
11/08/2022,4,0,8,1,4,88,0,66.5,2.6,100,2100.198274
11/08/2022,4,0,8,1,5,88,0,62.7,1.4,99.9,2056.645881
11/08/2022,4,0,8,1,6,87,0,54.9,1.6,93.2,2024.06113
11/08/2022,4,0,8,1,7,86,0,46.1,2.5,66.2,2034.087492
11/08/2022,4,0,8,1,8,87,0,37.6,3,56.1,2180.000061
11/08/2022,4,0,8,1,9,91,0,32.7,2.7,73.7,2327.903853
11/08/2022,4,0,8,1,10,94,0,29.3,3.4,76.2,2440.516377
11/08/2022,4,0,8,1,11,97,0,25.1,4.5,82.3,2569.030024
11/08/2022,4,0,8,1,12,100,0,25.4,4.8,96.7,2673.62692
11/08/2022,4,0,8,1,13,101,0,25.4,4.2,100,2749.13812
11/08/2022,4,0,8,1,14,104,0,25.6,4.4,93.9,2848.68363
11/08/2022,4,0,8,1,15,105,0,26.1,3.9,78.3,2902.996645
11/08/2022,4,0,8,1,16,104,0,29.5,4.4,57.5,2949.69584
11/08/2022,4,0,8,1,17,104,0,30.6,4.1,38,2960.861159
11/08/2022,4,0,8,1,18,103,0,25.7,3.8,30.4,2902.709071
11/08/2022,4,0,8,1,19,103,0,25.5,4.1,34.8,2817.912297
11/08/2022,4,0,8,1,20,99,0,33.1,3.5,56.6,2767.630939
11/08/2022,4,0,8,1,21,98,0,39.9,3.1,86.8,2798.4745
11/08/2022,4,0,8,1,22,96,0,43.1,2.9,98,2740.556036
11/08/2022,4,0,8,1,23,94,0,48.6,3.4,89.7,2619.472106
11/08/2022,4,0,8,1,24,92,0,49.9,1.2,70.1,2481.271216
11/08/2022,5,0,8,1,1,89,0,48.8,1.1,52.7,2344.306486
12/08/2022,5,0,8,1,2,87,0,58.3,2.2,54.5,2234.128194
12/08/2022,5,0,8,1,3,86,0,66.8,3.1,55.2,2146.31335
12/08/2022,5,0,8,1,4,88,0,69.2,2.8,33.5,2087.421199
12/08/2022,5,0,8,1,5,88,0,63.7,2.2,14.7,2050.220761
12/08/2022,5,0,8,1,6,87,0,50,4.4,11.7,2021.862489
12/08/2022,5,0,8,1,7,88,0,49.5,7.1,9.6,2033.674481
12/08/2022,5,0,8,1,8,90,0,44,8.5,28.6,2180.378603
12/08/2022,5,0,8,1,9,94,0,40.1,7.7,74.1,2341.945409
12/08/2022,5,0,8,1,10,97,0,36.5,6.3,99,2471.257743
12/08/2022,5,0,8,1,11,96,0,30.6,4.3,100,2575.311663
12/08/2022,5,0,8,1,12,96,0,26.3,3.7,100,2653.871291
12/08/2022,5,0,8,1,13,99,0,26.2,4.5,100,2716.962675
12/08/2022,5,0,8,1,14,102,0,25.7,6.1,97,2802.101918
12/08/2022,5,0,8,1,15,104,0,26.8,7.4,91.6,2877.520414
12/08/2022,5,0,8,1,16,106,0,29,6.1,91.9,2909.996063
12/08/2022,5,0,8,1,17,105,0,30.9,5.1,97.1,2849.216271
12/08/2022,5,0,8,1,18,105,0,34.8,4.3,99.7,2759.78573
12/08/2022,5,0,8,1,19,103,0,41.9,3.9,100,2696.299744
12/08/2022,5,0,8,1,20,101,0,55.5,4.9,100,2673.84061
12/08/2022,5,0,8,1,21,99,0,60.4,5.9,98.8,2701.679242
12/08/2022,5,0,8,1,22,97,0,57.2,5.5,91,2633.07885
12/08/2022,5,0,8,1,23,95,0,60.5,6.2,81.3,2517.075122
12/08/2022,5,0,8,1,24,90,0,65.9,4.5,67.5,2387.738018
12/08/2022,6,0,8,1,1,90,0,67.3,2.5,54.7,2255.477102
13/08/2022,6,0,8,1,2,89,0,67.3,1.1,65.5,2158.085807
13/08/2022,6,0,8,1,3,87,0,64.7,1.5,83.4,2068.653863
13/08/2022,6,0,8,1,4,85,0,58.2,2.7,91.3,2003.746436
13/08/2022,6,0,8,1,5,84,0,50.8,2.3,89.3,1944.132319
13/08/2022,6,0,8,1,6,83,0,42.4,2.2,86.2,1895.56799
13/08/2022,6,0,8,1,7,85,0,38,2.9,82.4,1836.004835
13/08/2022,6,0,8,1,8,88,0,36.4,2.4,53.9,1913.112219
13/08/2022,6,0,8,1,9,91,0,33.7,2.3,19.3,2044.091354
13/08/2022,6,0,8,1,10,95,0,32.3,3,16.5,2182.38207
13/08/2022,6,0,8,1,11,97,0,28.2,2.8,44.1,2331.223431
13/08/2022,6,0,8,1,12,99,0,27.5,4,72.4,2460.158672
13/08/2022,6,0,8,1,13,102,0,30.4,4.2,83.5,2572.167471
13/08/2022,6,0,8,1,14,102,0.16,32.6,1.5,87.2,2670.462485
13/08/2022,6,0,8,1,15,104,0.25,36.5,2.4,86.3,2710.458919
13/08/2022,6,0,8,1,16,104,0,40.5,3.9,75.5,2731.204533
13/08/2022,6,0,8,1,17,103,0,43.4,4.1,64.2,2657.403996
13/08/2022,6,0,8,1,18,103,0,43.6,4.8,45.6,2348.448269
13/08/2022,6,0,8,1,19,98,0,45,4.5,17.2,2324.11156
13/08/2022,6,0,8,1,20,97,0,49.4,3.6,4.6,2324.896308
13/08/2022,6,0,8,1,21,95,0,53.4,2.8,4.4,2388.226473
13/08/2022,6,0,8,1,22,94,0,56.6,2.8,2,2340.465749
13/08/2022,6,0,8,1,23,92,0,60.5,2.6,0.3,2260.851833
13/08/2022,6,0,8,1,24,91,0,68.1,2.7,0.1,2153.290298
13/08/2022,7,0,8,1,1,91,0,76.7,3.3,0,2079.748279
14/08/2022,7,0,8,1,2,90,0,83.7,5.1,0,2011.077131
14/08/2022,7,0,8,1,3,90,0,83.4,5.4,0,1943.204534
14/08/2022,7,0,8,1,4,86,0,79,5.1,0,1894.891391
14/08/2022,7,0,8,1,5,86,0,70.6,4.3,0,1850.661451
14/08/2022,7,0,8,1,6,86,0,60.1,3.3,0.1,1815.387328
14/08/2022,7,0,8,1,7,86,0,46.8,1,8.9,1749.481619
14/08/2022,7,0,8,1,8,87,0,40.3,1.8,26.8,1818.776985
14/08/2022,7,0,8,1,9,91,0,35.3,3.6,38.8,1938.490919
14/08/2022,7,0,8,1,10,94,0,30.2,4.3,43.6,2074.871409
14/08/2022,7,0,8,1,11,98,0,31.5,3.9,60.2,2215.814747
14/08/2022,7,0,8,1,12,101,0,30.4,4,85.7,2335.821034
14/08/2022,7,0,8,1,13,104,0,28.3,4.8,97.1,2434.359721
14/08/2022,7,0,8,1,14,105,0,29.4,4.9,96.8,2506.608601
14/08/2022,7,0,8,1,15,106,0,30.5,4.4,88.6,2535.962916
14/08/2022,7,0,8,1,16,105,0,34.4,4.9,61.7,2552.098414
14/08/2022,7,0,8,1,17,104,0,40.6,5.5,27.5,2543.654602
14/08/2022,7,0,8,1,18,105,0,43.8,7.9,9,2526.35665
14/08/2022,7,0,8,1,19,104,0,50.7,8.9,3.7,2494.339376
14/08/2022,7,0,8,1,20,102,0,56.4,7.6,1.3,2467.028029
14/08/2022,7,0,8,1,21,98,0,57.4,5.6,0.2,2501.33224
14/08/2022,7,0,8,1,22,93,0,55.9,4.2,0,2414.621206
14/08/2022,7,0,8,1,23,89,0,61.2,3.7,0,2247.507626
14/08/2022,7,0,8,1,24,87,0,66.7,3.9,0,2133.223089
14/08/2022,1,0,8,1,1,87,0,67.2,3.6,0,2025.333984
15/08/2022,1,0,8,1,2,88,0,63.2,2.7,0,1949.606038
15/08/2022,1,0,8,1,3,84,0,60.7,2.8,0.5,1886.449704
15/08/2022,1,0,8,1,4,84,0,57.4,3.9,0.9,1833.954536
15/08/2022,1,0,8,1,5,83,0,51.9,3.7,0.7,1808.787529
15/08/2022,1,0,8,1,6,85,0,47,3.4,0.2,1822.060735
15/08/2022,1,0,8,1,7,85,0,43.3,3.3,0,1886.423103
15/08/2022,1,0,8,1,8,87,0,39.6,3.3,0.5,2075.510153
15/08/2022,1,0,8,1,9,90,0,37.1,3.3,5.9,2246.389527
15/08/2022,1,0,8,1,10,92,0,33.2,3.7,17.6,2398.666452
15/08/2022,1,0,8,1,11,95,0,28.3,3.5,30,2543.864274
15/08/2022,1,0,8,1,12,98,0,25,2.8,51.4,2669.664458
15/08/2022,1,0,8,1,13,100,0,26.2,2.7,71.9,2779.043074
15/08/2022,1,0,8,1,14,103,0,25.7,3.6,71.3,2868.464661
15/08/2022,1,0,8,1,15,104,0,26.6,2.7,58.6,2925.253999
15/08/2022,1,0,8,1,16,106,0,28.6,0.8,40.4,2970.266332
15/08/2022,1,0,8,1,17,105,0,31.3,3,21.9,2969.098629
15/08/2022,1,0,8,1,18,105,0,33.8,4.3,10,2920.559143
15/08/2022,1,0,8,1,19,104,0,36.3,3.6,3.1,2848.843688
15/08/2022,1,0,8,1,20,103,0,39.7,3.2,0.6,2807.377489
15/08/2022,1,0,8,1,21,101,0.02,44.4,1.3,0.3,2823.559268
15/08/2022,1,0,8,1,22,99,0,50.2,1.4,0.1,2748.173805
15/08/2022,1,0,8,1,23,97,0,55.7,2.1,0,2620.255327
15/08/2022,1,0,8,1,24,96,0,57.5,3,0,2471.764231
15/08/2022,2,0,8,1,1,92,0,60.6,3.2,0,2338.842744
16/08/2022,2,0,8,1,2,89,0,68.7,3.1,0.1,2241.362901
16/08/2022,2,0,8,1,3,88,0,77.1,3.4,0.3,2163.959928
16/08/2022,2,0,8,1,4,89,0,78.7,4.4,0.6,2105.536364
16/08/2022,2,0,8,1,5,87,0,69.3,4.1,0.9,2068.030322
16/08/2022,2,0,8,1,6,87,0,54.2,2.7,3.2,2047.815663
16/08/2022,2,0,8,1,7,87,0,43.9,2.7,7.6,2070.035862
16/08/2022,2,0,8,1,8,90,0,34.1,3.5,17.3,2229.903977
16/08/2022,2,0,8,1,9,93,0,29.4,4.3,35.8,2384.45677
16/08/2022,2,0,8,1,10,96,0,27.2,3.7,48.9,2526.007818
16/08/2022,2,0,8,1,11,100,0,23.5,4.3,57.9,2662.425233
16/08/2022,2,0,8,1,12,103,0,22,5.5,72.3,2782.40387
16/08/2022,2,0,8,1,13,106,0,21.9,5.1,76.5,2865.185236
16/08/2022,2,0,8,1,14,106,0,23.7,3.4,64.5,2915.844039
16/08/2022,2,0,8,1,15,107,0,24.7,4.6,51.3,2943.148583
16/08/2022,2,0,8,1,16,108,0,25.9,4.7,38.4,2986.143467
16/08/2022,2,0,8,1,17,108,0,29.7,4.6,18.5,3005.964316
16/08/2022,2,0,8,1,18,106,0,35.5,4.2,6.3,2945.009929
16/08/2022,2,0,8,1,19,105,0,41.6,4.1,5.8,2848.074746
16/08/2022,2,0,8,1,20,103,0,44.8,4.2,5.7,2817.391893
16/08/2022,2,0,8,1,21,101,0,45.2,3.9,2.5,2840.627173
16/08/2022,2,0,8,1,22,98,0,50,4.1,0,2768.40948
16/08/2022,2,0,8,1,23,97,0,53.9,5,0,2635.961797
16/08/2022,2,0,8,1,24,95,0,55.3,4.2,0,2490.747521
16/08/2022,3,0,8,1,1,93,0,59.5,3.2,0,2357.357605
17/08/2022,3,0,8,1,2,90,0,68.6,3.2,0.1,2266.97151
17/08/2022,3,0,8,1,3,90,0,74.6,3.9,0,2192.093169
17/08/2022,3,0,8,1,4,89,0,78.6,4.7,0,2131.8345
17/08/2022,3,0,8,1,5,88,0,76.5,4.5,0,2087.155797
17/08/2022,3,0,8,1,6,86,0,62.9,3.1,0,2054.880849
17/08/2022,3,0,8,1,7,87,0,50.7,3.9,0.8,2074.96219
17/08/2022,3,0,8,1,8,89,0,40.3,3.4,3.4,2233.523696
17/08/2022,3,0,8,1,9,92,0,35.3,3,6,2403.383879
17/08/2022,3,0,8,1,10,95,0,31.1,4.3,13,2547.496753
17/08/2022,3,0,8,1,11,99,0,29.4,5.3,32.3,2686.193925
17/08/2022,3,0,8,1,12,102,0,27,3.7,50.1,2797.432521
17/08/2022,3,0,8,1,13,104,0,22.7,3.1,51.6,2905.959044
17/08/2022,3,0,8,1,14,107,0,22.7,3.3,42.3,2991.059323
17/08/2022,3,0,8,1,15,107,0,26.3,5,32.7,3051.486789
17/08/2022,3,0,8,1,16,108,0,31.1,6.1,25.3,3075.577855
17/08/2022,3,0,8,1,17,109,0,33.6,5.2,14,3068.268951
17/08/2022,3,0,8,1,18,109,0,37.6,4.3,3.6,3001.133187
17/08/2022,3,0,8,1,19,106,0,41,3.3,0.4,2915.151486
17/08/2022,3,0,8,1,20,102,0,46.4,3.4,16.4,2876.311487
17/08/2022,3,0,8,1,21,101,0,57.8,4.2,56.2,2889.929584
17/08/2022,3,0,8,1,22,99,0,69.9,4.9,88,2803.812789
17/08/2022,3,0,8,1,23,96,0,80.1,4.8,97.7,2667.116723
17/08/2022,3,0,8,1,24,95,0,91.6,5,92.6,2518.332851
17/08/2022,4,0,8,1,1,91,0,99.5,4.8,86.3,2388.894879
18/08/2022,4,0,8,1,2,89,0.02,100,3.5,83.9,2282.843042
18/08/2022,4,0,8,1,3,88,0,100,2.5,57.9,2211.19204
18/08/2022,4,0,8,1,4,88,0,92,3.2,18.1,2161.036825
18/08/2022,4,0,8,1,5,87,0,72,3.9,2.5,2124.252433
18/08/2022,4,0,8,1,6,87,0,58.2,3.4,4.9,2096.455658
18/08/2022,4,0,8,1,7,87,0,47.2,3.6,5.6,2105.445511
18/08/2022,4,0,8,1,8,88,0,42,3.4,2.4,2249.668833
18/08/2022,4,0,8,1,9,91,0,39.7,3,15.7,2397.609137
18/08/2022,4,0,8,1,10,94,0,36,2.6,40.8,2538.338963
18/08/2022,4,0,8,1,11,99,0,32.6,2.4,51.1,2664.960178
18/08/2022,4,0,8,1,12,100,0,28.8,2.2,57,2779.836979
18/08/2022,4,0,8,1,13,102,0,24.6,2.2,70.1,2866.081983
18/08/2022,4,0,8,1,14,103,0,20.8,2,78.2,2942.660172
18/08/2022,4,0,8,1,15,106,0,20.2,0.5,76.1,3007.442206
18/08/2022,4,0,8,1,16,106,0,24.3,0.9,79.5,3042.127905
18/08/2022,4,0,8,1,17,108,0,25.9,3.1,90.9,3035.038122
18/08/2022,4,0,8,1,18,108,0,25.8,4,94.3,2984.140043
18/08/2022,4,0,8,1,19,106,0,26.2,2,70.8,2897.971243
18/08/2022,4,0,8,1,20,101,0,38,6.4,33.3,2869.912175
18/08/2022,4,0,8,1,21,98,0,50.6,9.2,14.8,2874.486681
18/08/2022,4,0,8,1,22,95,0.07,57.3,6.4,7.8,2788.901483
18/08/2022,4,0,8,1,23,95,0,55.1,3.3,3.4,2656.501296
18/08/2022,4,0,8,1,24,94,0.08,57.5,4.1,2.2,2490.803992
18/08/2022,5,0,8,1,1,89,0.13,61,4.5,0.5,2329.921487
19/08/2022,5,0,8,1,2,86,0.1,63.3,3.5,0,2204.918737
19/08/2022,5,0,8,1,3,87,0.04,65.9,3,0,2123.488601
19/08/2022,5,0,8,1,4,84,0,61.8,4.3,0,2073.496636
19/08/2022,5,0,8,1,5,84,0,57.6,5.1,0,2028.952005
19/08/2022,5,0,8,1,6,82,0,54.4,4,0.1,1994.592442
19/08/2022,5,0,8,1,7,82,0,50.3,2.8,1.9,2004.149424
19/08/2022,5,0,8,1,8,86,0,43.8,3,5.6,2131.462981
19/08/2022,5,0,8,1,9,88,0,38.7,3.2,9.6,2269.919035
19/08/2022,5,0,8,1,10,91,0,35.6,3.2,14.1,2403.903654
19/08/2022,5,0,8,1,11,93,0,33,2.5,17.1,2536.132118
19/08/2022,5,0,8,1,12,97,0,31.2,2.2,17.6,2659.121766
19/08/2022,5,0,8,1,13,99,0,30.6,2.6,22,2740.91704
19/08/2022,5,0,8,1,14,100,0,30,2.2,31.6,2818.328958
19/08/2022,5,0,8,1,15,102,0,30,0.6,35.3,2870.325938
19/08/2022,5,0,8,1,16,103,0,30.5,1.8,26.5,2895.528895
19/08/2022,5,0,8,1,17,103,0,36.2,5.8,16.4,2885.286764
19/08/2022,5,0,8,1,18,103,0,45.3,7.1,11.7,2827.386258
19/08/2022,5,0,8,1,19,102,0,49.6,7,6.9,2759.314709
19/08/2022,5,0,8,1,20,102,0,49.7,7.3,2.9,2735.291281
19/08/2022,5,0,8,1,21,98,0.02,60.2,9.7,1.8,2731.202307
19/08/2022,5,0,8,1,22,95,0,67.9,10.8,1.2,2650.170236
19/08/2022,5,0,8,1,23,92,0.06,69.6,9.2,1.2,2534.014054
19/08/2022,5,0,8,1,24,91,0,70.6,7.1,1.6,2404.729954
19/08/2022,6,0,8,1,1,84,0.02,73.9,2.4,1.5,2286.06351
20/08/2022,6,0,8,1,2,85,0,69.3,2,0.5,2164.577725
20/08/2022,6,0,8,1,3,84,0,67.6,4.3,0,2046.200307
20/08/2022,6,0,8,1,4,84,0,63.5,5.1,0,1981.893708
20/08/2022,6,0,8,1,5,79,0,57.8,5.1,1.3,1940.189914
20/08/2022,6,0,8,1,6,79,0,52.5,4.7,7.3,1902.479521
20/08/2022,6,0,8,1,7,79,0,49.2,3.9,14.2,1866.998829
20/08/2022,6,0,8,1,8,82,0,43.7,4.6,13.8,1940.413428
20/08/2022,6,0,8,1,9,86,0,40.1,3.6,15.3,2058.86384
20/08/2022,6,0,8,1,10,90,0,37.5,3.4,28.7,2181.285484
20/08/2022,6,0,8,1,11,91,0,36.1,4.5,49.2,2319.375229
20/08/2022,6,0,8,1,12,93,0,35.3,2.2,56,2444.910279
20/08/2022,6,0,8,1,13,97,0,32.1,1.2,41.6,2533.977996
20/08/2022,6,0,8,1,14,99,0,33.7,4.2,32.8,2603.291091
20/08/2022,6,0,8,1,15,100,0,39.9,7.2,29.2,2629.174183
20/08/2022,6,0,8,1,16,100,0,45.7,7.9,20.3,2652.044092
20/08/2022,6,0,8,1,17,100,0,49.8,6.6,14.4,2651.090281
20/08/2022,6,0,8,1,18,97,0,51.8,6.3,10.2,2611.867739
20/08/2022,6,0,8,1,19,95,0.02,58.1,6.5,6.6,2524.525803
20/08/2022,6,0,8,1,20,91,0,62.7,6.3,4.4,2483.086881
20/08/2022,6,0,8,1,21,90,0,65.8,7,1.7,2478.267512
20/08/2022,6,0,8,1,22,88,0,71.8,6.9,0.2,2406.003379
20/08/2022,6,0,8,1,23,86,0,75.9,6.5,0,2302.033183
20/08/2022,6,0,8,1,24,86,0,77,5.4,0,2205.11668
20/08/2022,7,0,8,1,1,86,0,76.9,3.5,0,2110.689371
21/08/2022,7,0,8,1,2,,0,78,2.9,0,2035.302468
21/08/2022,7,0,8,1,3,,0,76.9,5.2,0.7,1969.302318
21/08/2022,7,0,8,1,4,,0,71.1,6.7,1.5,1913.951535
21/08/2022,7,0,8,1,5,,0,65.6,5.7,2.1,1868.412689
21/08/2022,7,0,8,1,6,82,0,59.1,4,8.8,1824.402585
21/08/2022,7,0,8,1,7,82,0,51.7,2.6,18.3,1776.057911
21/08/2022,7,0,8,1,8,84,0,47.1,1,25.1,1807.87247
21/08/2022,7,0,8,1,9,88,0,46.3,0.9,47.5,1903.89017
21/08/2022,7,0,8,1,10,90,0,42.8,1.5,69.5,2014.82693
21/08/2022,7,0,8,1,11,93,0,38.2,1.8,66.5,2132.908103
21/08/2022,7,0,8,1,12,95,0,35.6,2.2,62.4,2230.55762
21/08/2022,7,0,8,1,13,97,0,33,2.6,54.2,2316.474728
21/08/2022,7,0,8,1,14,99,0,33.7,3.5,40.7,2389.077558
21/08/2022,7,0,8,1,15,100,0,38.1,5.9,35.5,2443.233089
21/08/2022,7,0,8,1,16,100,0,43.4,7,22.5,2490.1567
21/08/2022,7,0,8,1,17,100,0,48.4,7.6,6.6,2512.343855
21/08/2022,7,0,8,1,18,100,0,52.4,7.6,1.3,2495.715486
21/08/2022,7,0,8,1,19,97,0,54.9,6.5,0.4,2435.925616
21/08/2022,7,0,8,1,20,93,0.03,57.2,5.7,0.2,2418.069477
21/08/2022,7,0,8,1,21,91,0,59,5.2,0.5,2433.61397
21/08/2022,7,0,8,1,22,88,0,58.2,10.4,0.2,2370.180717
21/08/2022,7,0,8,1,23,86,0.14,58.2,12.1,0,2257.109061
21/08/2022,7,0,8,1,24,86,0.18,61.6,9.9,0.1,2136.135962
21/08/2022,1,0,8,1,1,86,0,62,8.8,3.2,2035.463811
22/08/2022,1,0,8,1,2,,0,61.3,7.4,20.9,1961.486836
22/08/2022,1,0,8,1,3,,0,63.3,5.5,37.5,1756.00593
22/08/2022,1,0,8,1,4,,0,62.9,4.5,29.9,1665.566787
22/08/2022,1,0,8,1,5,,0,60.2,5.5,16.3,1676.964813
22/08/2022,1,0,8,1,6,79,0,56.9,5.8,9.6,1734.642865
